spec,case_id,passes,pairwise_jaccard,exact_all,unique_sets,union_size,intersection_size,label_pair_agreement,sets
original,01d3ad510b42,5,0.705,0,3,5,2,0.9,S1 U1 U3 U4 | S1 U1 U4 | H1 S1 U1 U3 | S1 U1 U4 | S1 U1 U4
natural_tight,4707c2930bd5,5,0.8,0,2,4,2,0.9111111111111111,F12 U13 U4 | F12 U13 U4 | F12 H1 U13 | F12 U13 U4 | F12 U13 U4
natural_tight,472b9b93ad9f,5,0.7028571428571428,0,4,7,3,0.8,F12 F3 H1 U13 | F12 F3 H1 J12 J345 U13 U4 | F12 H1 U13 U4 | F12 F3 H1 U13 | F12 F3 H1 U13 U4
natural_tight,49067b2ff40c,5,0.7,0,2,4,2,0.8666666666666667,H1 S1 U13 | S1 U13 U4 | S1 U13 U4 | S1 U13 U4 | H1 S1 U13
natural_tight,4bb8afe35408,5,0.85,0,2,4,3,0.9333333333333333,F12 F3 U13 U4 | F12 F3 U13 U4 | F12 U13 U4 | F12 U13 U4 | F12 U13 U4
natural_tight,4f06bfffb535,5,0.6,0,3,3,1,0.8888888888888888,S1 U13 | S1 | S1 U13 U4 | S1 | S1 U13
natural_tight,4fdfdbf582cb,5,0.705,0,3,5,2,0.8444444444444444,F12 U13 U4 | F12 U13 U4 | F12 F3 U13 U4 | F12 F3 H1 U13 | F12 U13 U4
natural_tight,4ff4163fd5c7,5,0.67,0,4,5,2,0.8222222222222222,F12 F3 H1 U13 U4 | F12 U13 U4 | F12 F3 H1 U13 | F12 U13 U4 | F12 F3 U13 U4
natural_tight,512ffd6391ed,5,0.5833333333333333,0,3,4,1,0.8444444444444444,H1 S1 U13 | S1 U13 U4 | S1 U13 U4 | S1 U13 U4 | S1
natural_tight,5341a4972339,5,0.755,0,3,6,3,0.8666666666666667,F12 H1 U13 | F12 H1 U13 U4 | F12 H1 U13 | F12 H1 U13 | F12 H1 J12 J345 U13
natural_tight,5478288b68f4,5,0.6733333333333333,0,4,5,2,0.8444444444444444,F12 U13 | F12 U13 U4 | F12 F3 U13 U4 | F12 F3 H1 U13 U4 | F12 U13 U4
natural_tight,55157f0433cc,5,0.65,0,3,6,2,0.8,F12 H1 J12 J345 U13 | F12 H1 U13 | F12 H1 U13 | F12 J12 U13 U4 | F12 H1 U13
natural_tight,560a71c4eb88,5,0.67,0,3,5,2,0.8222222222222222,F12 F3 H1 U13 | F12 H1 U13 | F12 F3 U13 U4 | F12 F3 U13 U4 | F12 F3 H1 U13
natural_tight,57d543f72b94,5,0.85,0,2,4,3,0.9333333333333333,F12 U13 U4 | F12 F3 U13 U4 | F12 F3 U13 U4 | F12 F3 U13 U4 | F12 U13 U4
natural_tight,5860caa8b811,5,0.6066666666666667,0,4,6,2,0.7777777777777778,F12 H1 J12 J345 U13 U4 | F12 H1 J345 U13 | F12 U13 U4 | F12 H1 U13 | F12 H1 U13
natural_tight,5932b68b6a3b,5,0.9,0,2,4,3,0.9555555555555556,F12 U13 U4 | F12 F3 U13 U4 | F12 F3 U13 U4 | F12 F3 U13 U4 | F12 F3 U13 U4
natural_tight,5aefd3e8b445,5,0.6,0,2,3,1,0.8666666666666667,S1 | S1 | S1 | S1 U13 U4 | S1 U13 U4
natural_tight,5ccdfc01ba3c,5,0.7,0,2,4,2,0.8666666666666667,S1 U13 U4 | H1 S1 U13 | S1 U13 U4 | S1 U13 U4 | H1 S1 U13
natural_tight,5cdb0ba3c556,5,0.5611904761904761,0,5,7,2,0.6888888888888889,F12 H1 J12 J345 U13 | F12 H1 U13 | F12 H1 J12 J345 U13 U4 | F12 F3 H1 U13 | F12 F3 J12 J345 U13 U4
natural_tight,5d40cd729024,5,0.6599999999999999,0,4,5,2,0.8222222222222222,F12 F3 U13 U4 | F12 U13 U4 | F12 H1 U13 U4 | F12 F3 H1 U13 | F12 U13 U4
natural_tight,5e17e32670ea,5,0.65,0,4,5,2,0.8222222222222222,F12 F3 U13 U4 | F12 U13 U4 | F12 H1 U13 | F12 U13 U4 | F12 F3 H1 U13 U4
natural_tight,5e3faa420f8a,5,0.6333333333333333,0,3,3,1,0.8888888888888888,S1 U13 U4 | S1 U13 | S1 U13 U4 | S1 | S1 U13
natural_tight,5eb14f8b3cdc,5,0.6783333333333333,0,3,6,2,0.8222222222222222,F12 U13 U4 | F12 J12 S1 U13 | F12 U13 U4 | F12 U13 U4 | F12 F3 U13 U4
natural_tight,5ebba28b6c1b,5,0.705,0,3,5,2,0.8444444444444444,F12 H1 U13 | F12 H1 U13 | F12 H1 U13 | F12 H1 U13 U4 | F12 F3 U13 U4
natural_tight,60160115004c,5,0.4666666666666667,0,4,4,1,0.8,S1 U13 U4 | S1 | H1 S1 U13 | S1 U4 | H1 S1 U13
natural_tight,6025e1fa5134,5,0.5369047619047619,0,4,7,2,0.7333333333333333,F12 H1 U13 | F12 H1 J12 J345 U13 | F12 F3 U13 U4 | F12 U13 U4 | F12 H1 U13
natural_tight,6103d326f1f4,5,0.55,0,3,4,1,0.8444444444444444,H1 S1 U13 | S1 | S1 U13 U4 | S1 | S1
natural_tight,615c9cf6b7e2,5,0.6,0,2,3,1,0.8666666666666667,H1 S1 U13 | S1 | S1 | H1 S1 U13 | H1 S1 U13
natural_tight,62126c371107,5,0.63,0,3,5,2,0.8222222222222222,F12 H1 U13 | F12 U13 U4 | F12 U13 U4 | F12 H1 U13 | F12 J12 U13 U4
natural_tight,624266e9f779,5,0.7150000000000001,0,4,5,2,0.8444444444444444,F12 H1 U13 | F12 F3 H1 U13 U4 | F12 F3 U13 U4 | F12 F3 H1 U13 U4 | F12 F3 H1 U13
natural_tight,628cb522c3cd,5,0.605,0,4,5,2,0.8222222222222222,S1 U13 U4 | H1 S1 U13 | H1 J12 S1 U13 | S1 U13 U4 | S1 U13
natural_tight,62e2c124f989,5,0.8400000000000001,0,2,5,3,0.9111111111111111,F12 H1 U13 | F12 H1 U13 | F12 H1 J12 J345 U13 | F12 H1 U13 | F12 H1 U13
natural_tight,643832575481,5,0.77,0,3,5,3,0.8888888888888888,F12 F3 H1 U13 | F12 F3 H1 U13 | F12 H1 U13 | F12 H1 U13 | F12 H1 U13 U4
natural_tight,64cf0bbee592,5,0.35333333333333333,0,4,5,0,0.7111111111111111,S1 | S1 U13 U4 | F12 U13 U4 | F12 H1 U13 | F12 U13 U4
natural_tight,65008302b1e5,5,0.64,0,2,5,2,0.8,F12 U13 U4 | F12 F3 H1 U13 | F12 U13 U4 | F12 U13 U4 | F12 F3 H1 U13
natural_tight,660cc534fc78,5,0.52,0,3,5,0,0.7777777777777778,S1 | H1 S1 U13 | H1 J12 U13 U4 | H1 S1 U13 | H1 S1 U13
natural_tight,66604d92cdf6,5,0.5352380952380952,0,4,7,2,0.7111111111111111,F12 F3 H1 U13 | F12 U13 U4 | F12 F3 U13 U4 | F12 H1 J12 J345 U13 | F12 U13 U4
natural_tight,684536b07bc7,5,0.7,0,2,4,2,0.8666666666666667,H1 S1 U13 | H1 S1 U13 | S1 U13 U4 | H1 S1 U13 | S1 U13 U4
natural_tight,688178e946ff,5,0.64,0,2,5,2,0.8,F12 F3 H1 U13 | F12 U13 U4 | F12 U13 U4 | F12 U13 U4 | F12 F3 H1 U13
natural_tight,69262ac8f823,5,0.65,0,3,4,1,0.8666666666666667,H1 S1 U13 | H1 S1 U13 | S1 | H1 S1 U13 U4 | H1 S1 U13
natural_tight,6980ae227761,5,0.5628571428571428,0,5,7,2,0.6888888888888889,F12 H1 U13 U4 | F12 F3 H1 U13 | F12 F3 H1 J12 J345 U13 U4 | F12 F3 J12 J345 U13 U4 | F12 J12 U13 U4
natural_tight,699afdbeba4d,5,0.645,0,3,5,2,0.8222222222222222,F12 U13 U4 | F12 U13 U4 | F12 H1 J12 U13 | F12 U13 U4 | F12 H1 U13
natural_tight,6a1f6758e7d9,5,0.6821428571428572,0,3,7,2,0.7777777777777778,F12 H1 U13 U4 | F12 H1 U13 U4 | F12 F3 J12 J345 U13 U4 | F12 H1 U13 U4 | F12 H1 U13
natural_tight,6bdd73210307,5,0.58,0,4,6,2,0.7777777777777778,F12 F3 J12 U13 | F12 F3 H1 U13 | F12 U13 U4 | F12 F3 H1 U13 | F12 H1 U13
natural_tight,6d850c9bb9a8,5,0.63,0,4,5,2,0.8222222222222222,F12 H1 U13 | F12 F3 U13 U4 | F12 F3 U13 U4 | F12 U13 U4 | F12 F3 U13
natural_tight,6df425a01e7e,5,0.9,0,2,4,3,0.9555555555555556,F12 H1 U13 | F12 H1 U13 U4 | F12 H1 U13 | F12 H1 U13 | F12 H1 U13
natural_tight,6df59e956a95,5,0.61,0,3,6,2,0.7777777777777778,F12 H1 J12 J345 U13 | F12 U13 U4 | F12 U13 U4 | F12 H1 U13 | F12 U13 U4
natural_tight,6e3fc24135dd,5,0.85,0,2,4,3,0.9333333333333333,F12 F3 U13 U4 | F12 U13 U4 | F12 F3 U13 U4 | F12 U13 U4 | F12 F3 U13 U4
natural_tight,6e65a2b06b3e,5,0.7,0,3,5,2,0.8444444444444444,F12 F3 U13 U4 | F12 U13 U4 | F12 F3 U13 U4 | F12 U13 U4 | F12 F3 H1 U13
natural_tight,6ebaa814e4ad,5,0.47333333333333333,0,4,6,1,0.7555555555555555,F12 H1 U13 | F12 U13 U4 | F12 | F12 H1 U13 | F12 H1 J12 J345 U13
natural_tight,70d66563e84a,5,0.7,0,3,5,2,0.8444444444444444,F12 H1 U13 U4 | F12 F3 H1 U13 | F12 U13 U4 | F12 H1 U13 U4 | F12 U13 U4
natural_tight,72eed7e29e02,5,0.8,0,2,4,2,0.9111111111111111,F12 H1 U13 | F12 U13 U4 | F12 U13 U4 | F12 U13 U4 | F12 U13 U4
natural_tight,7415e35108cc,5,0.64,0,4,6,2,0.8222222222222222,F12 F3 U13 U4 | F12 U13 U4 | F12 U13 U4 | F12 S1 U13 U4 | F12 H1 U13
natural_tight,74fb44a7acc9,5,0.515,0,3,5,1,0.8,S1 | S1 | H1 J12 S1 U13 | S1 | S1 U13 U4
natural_tight,754832888538,5,0.61,0,3,5,2,0.8,F12 H1 U13 | F12 F3 U13 U4 | F12 H1 U13 | F12 F3 U13 U4 | F12 U13 U4
natural_tight,760bf1553c4d,5,0.8099999999999999,0,3,5,3,0.9111111111111111,F12 H1 U13 | F12 H1 U13 | F12 H1 U13 U4 | F12 H1 U13 | F12 F3 H1 U13
natural_tight,774568d1460a,5,0.7333333333333333,0,2,3,1,0.9111111111111111,S1 | S1 U13 U4 | S1 U13 U4 | S1 U13 U4 | S1 U13 U4
natural_tight,77e8cca793fb,5,0.515,0,4,5,1,0.8,S1 | S1 U13 U4 | J12 S1 U13 U4 | S1 U13 U4 | H1 S1 U13
natural_tight,7803d9a85054,5,0.7,0,2,4,2,0.8666666666666667,H1 S1 U13 | H1 S1 U13 | S1 U13 U4 | S1 U13 U4 | S1 U13 U4
natural_tight,78230d2a0091,5,0.705,0,3,5,2,0.8444444444444444,F12 H1 U13 | F12 H1 U13 | F12 H1 U13 U4 | F12 H1 U13 | F12 F3 U13 U4
natural_tight,7a02d7111976,5,0.65,0,4,5,2,0.8222222222222222,F12 S1 U13 U4 | F12 H1 U13 | F12 U13 U4 | F12 U13 U4 | F12 H1 S1 U13 U4
natural_tight,7a7a77e77a46,5,0.7166666666666666,0,3,4,2,0.8888888888888888,F12 U13 | F12 U13 U4 | F12 U13 U4 | F12 U13 U4 | F12 H1 U13
natural_tight,7b77237aee10,5,0.6666666666666666,0,3,4,2,0.8666666666666667,H1 S1 U13 | S1 U13 | H1 S1 U13 | S1 U13 U4 | S1 U13 U4
natural_tight,7c3d9a994e6f,5,0.515,0,3,5,1,0.8,S1 | S1 U13 U4 | S1 | S1 | H1 J12 S1 U13
natural_tight,7cebf4fe20ee,5,0.6314285714285715,0,4,7,2,0.7555555555555555,F12 F3 U13 U4 | F12 H1 J12 J345 U13 | F12 F3 H1 U13 U4 | F12 H1 U13 U4 | F12 H1 U13 U4
natural_tight,7df672f007f4,5,0.6900000000000001,0,3,5,2,0.8444444444444444,H1 J12 S1 U13 U4 | S1 U13 U4 | S1 U13 U4 | S1 U13 U4 | H1 S1 U13
natural_tight,7e30c8259061,5,0.55,0,3,4,1,0.8444444444444444,S1 | H1 S1 U13 | S1 U13 U4 | S1 | S1
natural_tight,7e49e32d201b,5,0.58,0,4,5,2,0.8,F12 H1 U13 | F12 U13 U4 | F12 J12 U13 | F12 H1 J12 U13 | F12 U13 U4
natural_tight,7e6b0d276a55,5,0.7,0,2,4,2,0.8666666666666667,H1 S1 U13 | S1 U13 U4 | S1 U13 U4 | S1 U13 U4 | H1 S1 U13
natural_tight,7f427673957c,5,0.5700000000000001,0,4,6,2,0.7777777777777778,F12 F3 J12 U13 | F12 H1 U13 | F12 U13 U4 | F12 U13 U4 | F12 F3 U13 U4
natural_tight,7f45c1d942fc,5,0.77,0,3,5,3,0.8888888888888888,F12 H1 U13 U4 | F12 F3 H1 U13 | F12 H1 U13 U4 | F12 H1 U13 | F12 H1 U13
natural_tight,805f4872bae8,5,0.705,0,3,5,2,0.8444444444444444,F12 U13 U4 | F12 U13 U4 | F12 F3 H1 U13 | F12 F3 U13 U4 | F12 U13 U4
natural_tight,8078cef39704,5,0.6457142857142857,0,4,8,3,0.7777777777777778,F12 H1 U13 U4 | F12 H1 U13 | F12 F3 H1 J12 J345 U13 | F12 H1 S1 U13 | F12 H1 U13
natural_tight,80db6dd984d5,5,0.5095238095238095,0,4,7,2,0.6666666666666666,F12 F3 H1 U13 | F12 U13 U4 | F12 U13 U4 | F12 J12 J345 U13 U4 | F12 F3 H1 J12 J345 U13
natural_tight,8132df5e7a12,5,0.5552380952380952,0,5,7,2,0.6888888888888889,F12 F3 H1 J12 J345 U13 | F12 U13 U4 | F12 H1 U13 U4 | F12 F3 U13 U4 | F12 H1 J12 J345 U13 U4
natural_tight,81607c6d9629,5,0.6666666666666666,0,3,4,2,0.8666666666666667,F12 H1 U13 | F12 U13 U4 | F12 U13 U4 | F12 U13 | F12 H1 U13
natural_tight,81a87f78403c,5,0.62,0,3,5,1,0.8222222222222222,F12 U13 U4 | F12 U13 U4 | H1 U13 | F12 F3 U13 U4 | F12 U13 U4
natural_tight,83b57a05ab3c,5,0.5716666666666667,0,3,6,1,0.7777777777777778,F12 U13 U4 | F12 F3 | F12 H1 S1 U13 U4 | F12 U13 U4 | F12 U13 U4
natural_tight,849b8319a75f,5,0.6,0,2,3,1,0.8666666666666667,S1 | S1 | S1 | S1 U13 U4 | S1 U13 U4
natural_tight,86090feb7a89,5,0.7,0,2,4,2,0.8666666666666667,H1 S1 U13 | H1 S1 U13 | S1 U13 U4 | S1 U13 U4 | H1 S1 U13
natural_tight,87ecf58e6b0c,5,0.7366666666666667,0,4,6,3,0.8444444444444444,F12 F3 H1 U13 U4 | F12 F3 H1 U13 | F12 F3 H1 J12 U13 | F12 F3 H1 U13 | F12 H1 J12 U13
natural_tight,8a4969fb9f3f,5,0.6799999999999999,0,3,5,2,0.8444444444444444,F12 F3 H1 U13 | F12 F3 H1 U13 | F12 U13 U4 | F12 H1 U13 | F12 H1 U13
natural_tight,8b87a89244e2,5,0.5,0,3,4,1,0.8222222222222222,S1 U13 U4 | S1 | H1 S1 U13 | H1 S1 U13 | S1
natural_tight,8ba39229aeac,5,0.5633333333333334,0,4,6,2,0.7555555555555555,F12 F3 H1 U13 | F12 H1 S1 U13 | F12 S1 U13 U4 | F12 U13 U4 | F12 U13 U4
natural_tight,8ca47f754a8b,5,0.6799999999999999,0,3,5,2,0.8222222222222222,F12 F3 H1 U13 U4 | F12 U13 U4 | F12 F3 H1 U13 U4 | F12 F3 H1 U13 | F12 U13 U4
natural_tight,8cfe1edbd00f,5,0.65,0,4,5,2,0.8666666666666667,H1 S1 U13 | S1 U13 | S1 U13 U4 | J12 S1 U13 | S1 U13
natural_tight,8e335947c0e1,5,0.77,0,3,5,3,0.8888888888888888,F12 F3 U13 U4 | F12 U13 U4 | F12 U13 U4 | F12 H1 U13 U4 | F12 H1 U13 U4
natural_tight,8e3c2e92cbc0,5,0.85,0,2,4,3,0.9333333333333333,F12 U13 U4 | F12 U13 U4 | F12 U13 U4 | F12 F3 U13 U4 | F12 F3 U13 U4
natural_tight,8e440b80a157,5,0.6799999999999999,0,3,5,2,0.8222222222222222,F12 U13 U4 | F12 U13 U4 | F12 F3 H1 U13 U4 | F12 U13 U4 | F12 F3 H1 U13
natural_tight,9002b1ff928f,5,1.0,1,1,1,1,1.0,S1 | S1 | S1 | S1 | S1
natural_tight,90b23b744311,5,0.7,0,2,4,2,0.8666666666666667,S1 U13 U4 | H1 S1 U13 | S1 U13 U4 | H1 S1 U13 | S1 U13 U4
natural_tight,9167dfcb1faa,5,0.5700000000000001,0,4,6,2,0.7777777777777778,F12 H1 U13 | F12 U13 U4 | F12 F3 H1 U13 | F12 F3 S1 U13 | F12 H1 U13
natural_tight,91987904b44b,5,0.6166666666666667,0,3,3,1,0.8888888888888888,S1 | S1 U13 | H1 S1 U13 | S1 | S1
natural_tight,93630e0a3d67,5,0.8,0,2,4,2,0.9111111111111111,F12 U13 U4 | F12 U13 U4 | F12 U13 U4 | F12 H1 U13 | F12 U13 U4
natural_tight,942b571c83ec,5,0.5761904761904761,0,4,8,3,0.6888888888888889,F12 F3 H1 J12 J345 U13 | F12 H1 J12 J345 U13 | F12 H1 S1 U13 | F12 F3 H1 U13 U4 | F12 F3 H1 U13 U4
natural_tight,94bc5a480449,5,0.7,0,2,2,1,0.9333333333333333,S1 U13 | S1 U13 | S1 | S1 | S1
natural_tight,94bf93368c00,5,0.78,0,3,5,3,0.8888888888888888,F12 F3 U13 U4 | F12 F3 H1 U13 | F12 F3 U13 U4 | F12 F3 U13 U4 | F12 F3 U13
natural_tight,953cf8b9cd02,5,0.6,0,2,3,1,0.8666666666666667,S1 | S1 U13 U4 | S1 | S1 U13 U4 | S1
natural_tight,9623f8400850,5,0.6599999999999999,0,4,5,2,0.8222222222222222,F12 F3 H1 U13 | F12 F3 U13 U4 | F12 H1 U13 | F12 H1 U13 U4 | F12 H1 U13
natural_tight,96e911c67649,5,0.605,0,4,5,2,0.8,F12 U13 U4 | F12 F3 U13 U4 | F12 F3 H1 U13 | F12 U13 U4 | F12 H1 U13
natural_tight,97abaa333a90,5,0.745,0,3,5,2,0.8666666666666667,F12 F3 U13 U4 | F12 F3 U13 U4 | F12 U13 U4 | F12 F3 U13 U4 | F12 F3 H1 U13
natural_tight,9906ba89a54d,5,1.0,1,1,3,3,1.0,S1 U13 U4 | S1 U13 U4 | S1 U13 U4 | S1 U13 U4 | S1 U13 U4
natural_tight,99d069fa1546,5,0.55,0,4,4,1,0.8222222222222222,S1 U13 U4 | S1 U13 U4 | H1 S1 U13 | H1 S1 U13 U4 | S1
natural_tight,9a9eff6df503,5,0.705,0,3,5,2,0.8444444444444444,F12 F3 H1 U13 | F12 F3 U13 U4 | F12 U13 U4 | F12 U13 U4 | F12 U13 U4
natural_tight,9b00fd3c63f5,5,0.6,0,2,3,1,0.8666666666666667,S1 | S1 U13 U4 | S1 U13 U4 | S1 | S1 U13 U4
natural_tight,9b8faec4d9b1,5,0.7,0,2,4,2,0.8666666666666667,F12 U13 U4 | F12 U13 U4 | F12 U13 U4 | F12 H1 U13 | F12 H1 U13
natural_tight,9bbcadeaa0fa,5,0.655,0,5,5,2,0.8222222222222222,F12 F3 U13 U4 | F12 H1 U13 | F12 H1 U13 U4 | F12 F3 H1 U13 U4 | F12 U13 U4
natural_tight,9bef5c2501ee,5,0.63,0,3,5,2,0.8,F12 F3 H1 U13 | F12 F3 U13 U4 | F12 U13 U4 | F12 U13 U4 | F12 F3 H1 U13
natural_tight,9d41a00a9c93,5,0.645,0,3,5,2,0.8222222222222222,S1 U13 U4 | H1 J12 S1 U13 | H1 S1 U13 | S1 U13 U4 | S1 U13 U4
natural_tight,9dfe141cf391,5,0.705,0,3,5,2,0.8444444444444444,F12 U13 U4 | F12 U13 U4 | F12 U13 U4 | F12 F3 H1 U13 | F12 F3 U13 U4
natural_tight,9fd1f741bc64,5,0.5700000000000001,0,4,6,2,0.7777777777777778,F12 H1 U13 | F12 F3 U13 U4 | F12 F3 J12 U13 | F12 U13 U4 | F12 U13 U4
natural_tight,a03d48541430,5,0.72,0,3,5,2,0.8444444444444444,F12 F3 U13 U4 | F12 H1 U13 | F12 F3 U13 U4 | F12 F3 U13 U4 | F12 F3 H1 U13 U4
natural_tight,a0b20e4df225,5,0.55,0,3,4,1,0.8444444444444444,S1 | S1 | H1 S1 U13 | S1 | S1 U13 U4
natural_tight,a0def0e8f780,5,0.42333333333333334,0,4,5,1,0.7555555555555555,S1 U13 U4 | H1 S1 U13 | S1 | H1 S1 U13 | S1 U2 U4
natural_tight,a21113615ced,5,0.76,0,2,5,3,0.8666666666666667,F12 F3 H1 U13 | F12 F3 H1 U13 | F12 F3 H1 U13 | F12 F3 U13 U4 | F12 F3 U13 U4
natural_tight,a2ee1ad7e572,5,0.5119047619047619,0,5,7,2,0.7111111111111111,F12 H1 J12 J345 U13 | F12 F3 H1 U13 | F12 U13 U4 | F12 H1 U13 | F12 F3 U13 U4
natural_tight,a32fbd13c2e3,5,0.7166666666666666,0,3,4,2,0.8888888888888888,F12 H1 U13 | F12 U13 U4 | F12 U13 U4 | F12 U13 | F12 U13 U4
natural_tight,a41084c34754,5,0.6066666666666667,0,3,6,2,0.7777777777777778,F12 U13 U4 | F12 H1 U13 | F12 H1 J12 J345 U13 | F12 H1 U13 | F12 H1 J12 J345 U13
natural_tight,a4265bd21da8,5,0.6,0,2,3,1,0.8666666666666667,S1 | S1 U13 U4 | S1 | S1 | S1 U13 U4
natural_tight,a44c5fe6a989,5,0.5,0,3,4,1,0.8222222222222222,H1 S1 U13 | S1 | S1 | S1 U13 U4 | S1 U13 U4
natural_tight,a45c83f69ba7,5,0.5,0,3,4,1,0.8222222222222222,S1 U13 U4 | S1 | H1 S1 U13 | S1 U13 U4 | S1
natural_tight,a5e0df042d50,5,0.8,0,2,4,2,0.9111111111111111,F12 U13 U4 | F12 U13 U4 | F12 U13 U4 | F12 U13 U4 | F12 H1 U13
natural_tight,a69a5c9bdd1d,5,0.5733333333333334,0,4,7,2,0.7555555555555555,F12 U13 U4 | F12 F3 U13 U4 | F12 J12 J345 U13 U4 | F12 H1 U13 | F12 F3 U13 U4
natural_tight,a82568887b73,5,0.605,0,4,5,2,0.8,F12 F3 H1 U13 | F12 F3 U13 U4 | F12 H1 U13 | F12 U13 U4 | F12 H1 U13
natural_tight,ad4a3ebaa5bc,5,0.6633333333333333,0,3,6,2,0.8222222222222222,F12 U13 U4 | F12 H1 J12 J345 U13 | F12 H1 U13 | F12 H1 U13 | F12 H1 U13
natural_tight,ae184ed23fd2,5,0.575,0,4,7,2,0.6888888888888889,F12 F3 H1 J12 J345 U13 | F12 H1 J12 J345 U13 U4 | F12 U13 U4 | F12 H1 J12 J345 U13 U4 | F12 F3 U13 U4
natural_tight,aebd35259e42,5,0.63,0,3,5,2,0.8222222222222222,F12 H1 U13 | F12 F3 H1 U13 | F12 U13 U4 | F12 U13 U4 | F12 H1 U13
natural_tight,afe283c2f92e,5,0.62,0,5,5,2,0.8,F12 H1 U13 | F12 F3 H1 U13 | F12 F3 H1 U13 U4 | F12 U13 U4 | F12 F3 U13 U4
natural_tight,b0c69164f2c2,5,0.6166666666666667,0,3,3,1,0.8888888888888888,S1 | S1 U13 U4 | S1 | S1 U13 | S1
natural_tight,b2790c4ddf09,5,0.6799999999999999,0,3,5,2,0.8444444444444444,F12 F3 U13 U4 | F12 F3 U13 U4 | F12 U13 U4 | F12 U13 U4 | F12 H1 U13
natural_tight,b38b2a0c0e03,5,0.6900000000000001,0,3,5,2,0.8444444444444444,F12 U13 U4 | F12 U13 U4 | F12 H1 U13 | F12 U13 U4 | F12 F3 H1 U13 U4
natural_tight,b498f4cd8561,5,0.63,0,3,5,2,0.8222222222222222,F12 U13 U4 | F12 U13 U4 | F12 H1 U13 | F12 H1 U13 | F12 F3 U13 U4
natural_tight,b4b46e41a207,5,0.6799999999999999,0,3,5,2,0.8444444444444444,F12 F3 H1 U13 | F12 F3 H1 U13 | F12 U13 U4 | F12 H1 U13 | F12 H1 U13
natural_tight,b71b3713bf7e,5,0.5666666666666667,0,3,3,1,0.8666666666666667,H1 S1 U13 | S1 U13 | H1 S1 U13 | S1 | S1
natural_tight,b73f5ed4014d,5,0.675,0,3,5,2,0.8222222222222222,F12 U13 U4 | F12 F3 H1 U13 | F12 F3 H1 U13 | F12 F3 U13 U4 | F12 F3 H1 U13
natural_tight,b747c4e5f4ac,5,0.675,0,4,5,2,0.8444444444444444,F12 S1 U13 U4 | S1 U13 U4 | F12 U13 U4 | F12 U13 U4 | F12 F3 U13 U4
natural_tight,b7ab98dbfd54,5,0.645,0,3,5,2,0.8222222222222222,F12 H1 U13 | F12 U13 U4 | F12 U13 U4 | F12 U13 U4 | F12 F3 H1 U13
natural_tight,b8c47f333bb5,5,0.5333333333333333,0,3,4,1,0.8222222222222222,S1 | S1 U13 U4 | H1 S1 U13 | H1 S1 U13 | S1 U13 U4
natural_tight,ba1df2e0ede2,5,0.5761904761904761,0,4,7,2,0.7333333333333333,F12 J12 U13 U4 | F12 H1 J12 J345 U13 | F12 J12 U13 U4 | F12 H1 U13 | F12 F3 J12 U13 U4
natural_tight,ba73af4e78a2,5,1.0,1,1,3,3,1.0,F12 U13 U4 | F12 U13 U4 | F12 U13 U4 | F12 U13 U4 | F12 U13 U4
natural_tight,baca3b71517c,5,0.659047619047619,0,3,7,3,0.7777777777777778,F12 F3 H1 U13 | F12 H1 U13 U4 | F12 H1 U13 U4 | F12 F3 H1 J12 J345 U13 | F12 F3 H1 U13
natural_tight,bb4148602b38,5,0.63,0,3,5,2,0.8222222222222222,F12 U13 U4 | F12 H1 U13 | F12 F3 U13 U4 | F12 H1 U13 | F12 U13 U4
natural_tight,bbea276f3086,5,0.5933333333333334,0,5,6,2,0.7555555555555555,F12 U13 U4 | F12 H1 U13 U4 | F12 H1 U13 | F12 H1 J12 J345 U13 | F12 H1 J12 J345 U13 U4
natural_tight,bbf0a1f63b46,5,0.6128571428571429,0,3,7,2,0.7555555555555555,F12 H1 J12 J345 U13 U4 | F12 U13 U4 | F12 U13 U4 | F12 H1 S1 U13 | F12 U13 U4
natural_tight,be79c347aa60,5,0.72,0,3,5,2,0.8444444444444444,F12 F3 H1 U13 | F12 F3 H1 U13 | F12 F3 H1 U13 U4 | F12 F3 H1 U13 | F12 U13 U4
natural_tight,bee5861ae116,5,0.6666666666666666,0,3,4,2,0.8666666666666667,F12 H1 U13 | F12 H1 U13 | F12 U13 | F12 U13 U4 | F12 U13 U4
natural_tight,bf53db1c5f96,5,0.665,0,4,5,2,0.8222222222222222,F12 H1 U13 U4 | F12 F3 U13 U4 | F12 F3 H1 U13 | F12 H1 U13 | F12 H1 U13 U4
natural_tight,bfc9fd64bb7b,5,0.64,0,2,5,2,0.8,F12 F3 H1 U13 | F12 U13 U4 | F12 U13 U4 | F12 F3 H1 U13 | F12 U13 U4
natural_tight,c080e2571f6a,5,0.54,0,4,7,2,0.7333333333333333,F12 U13 U4 | F12 F3 H1 U13 | F12 F3 J12 J345 U13 | F12 H1 U13 | F12 H1 U13
natural_tight,c1ee1d19767b,5,0.5833333333333333,0,5,7,2,0.7555555555555555,F12 H1 U13 | F12 H1 U13 U4 | F12 F3 J12 U13 | F12 H1 J12 J345 U13 | F12 H1 J12 U13
natural_tight,c37b7a2d4ebd,5,0.645,0,3,5,2,0.8222222222222222,S1 U13 U4 | H1 J12 S1 U13 | S1 U13 U4 | H1 S1 U13 | S1 U13 U4
