spec,case_id,passes,entropy_bits,normalized_entropy,unique_sets,modal_count,modal_rate,state_counts
natural_tight,3885f7d6d282,5,1.5219280948873621,0.6554587535412855,3,2,0.4,F12 F3 U13 U4:2 | F12 F3 H1 U13:2 | F12 F3 H1 U13 U4:1
natural_tight,39b63b84df43,5,0.9709505944546686,0.4181656600790516,2,3,0.6,S1 U13 U4:3 | S1:2
natural_tight,3a2203603d61,5,2.321928094887362,1.0,5,1,0.2,F12 U13:1 | F12 F3 H1 U13 U4:1 | F12 H1 J12 J345 U13:1 | F12 U13 U4:1 | F12 U4:1
natural_tight,3c4f97f6fb20,5,1.5219280948873621,0.6554587535412855,3,2,0.4,S1:2 | S1 U13 U4:2 | H1 S1 U13:1
natural_tight,3cb443c08221,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F12 U13 U4:2 | F12 F3 H1 J12 J345 U13:1 | F12 F3 U13 U4:1 | F12 H1 U13:1
natural_tight,3ff2979ec750,5,0.9709505944546686,0.4181656600790516,2,3,0.6,S1 U13 U4:3 | S1:2
natural_tight,408fd2a91abd,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F12 H1 U13:3 | F12 F3 U13 U4:1 | F12 U13 U4:1
natural_tight,410ecd5b1e40,5,1.9219280948873623,0.8277293767706428,4,2,0.4,S1:2 | H1 J12 S1 U13:1 | H1 S1 U13:1 | S1 U13 U4:1
natural_tight,430464d25f28,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F12 F3 H1 U13:3 | F12 H1 U13:1 | F12 F3 U13 U4:1
natural_tight,43748fb30948,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F12 H1 U13:3 | F12 F3 H1 U13:1 | F12 U13 U4:1
natural_tight,43e4036c30f9,5,1.3709505944546687,0.5904362833084089,3,3,0.6,S1:3 | H1 S1 U13:1 | S1 U4:1
natural_tight,4463568f621e,5,1.5219280948873621,0.6554587535412855,3,2,0.4,F12 H1 U13 U4:2 | F12 U13 U4:2 | F12 F3 U13 U4:1
natural_tight,447d40f8ace5,5,2.321928094887362,1.0,5,1,0.2,F12 H1 U13:1 | F12 F3 J12 J345 U13 U4:1 | F12 J12 U13 U4:1 | F12 H1 U13 U4:1 | F12 U13 U4:1
natural_tight,4707c2930bd5,5,0.7219280948873623,0.31091750708257115,2,4,0.8,F12 U13 U4:4 | F12 H1 U13:1
natural_tight,472b9b93ad9f,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F12 F3 H1 U13:2 | F12 F3 H1 J12 J345 U13 U4:1 | F12 H1 U13 U4:1 | F12 F3 H1 U13 U4:1
natural_tight,49067b2ff40c,5,0.9709505944546686,0.4181656600790516,2,3,0.6,S1 U13 U4:3 | H1 S1 U13:2
natural_tight,4bb8afe35408,5,0.9709505944546686,0.4181656600790516,2,3,0.6,F12 U13 U4:3 | F12 F3 U13 U4:2
natural_tight,4f06bfffb535,5,1.5219280948873621,0.6554587535412855,3,2,0.4,S1 U13:2 | S1:2 | S1 U13 U4:1
natural_tight,4fdfdbf582cb,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F12 U13 U4:3 | F12 F3 U13 U4:1 | F12 F3 H1 U13:1
natural_tight,4ff4163fd5c7,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F12 U13 U4:2 | F12 F3 H1 U13 U4:1 | F12 F3 H1 U13:1 | F12 F3 U13 U4:1
natural_tight,512ffd6391ed,5,1.3709505944546687,0.5904362833084089,3,3,0.6,S1 U13 U4:3 | H1 S1 U13:1 | S1:1
natural_tight,5341a4972339,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F12 H1 U13:3 | F12 H1 U13 U4:1 | F12 H1 J12 J345 U13:1
natural_tight,5478288b68f4,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F12 U13 U4:2 | F12 U13:1 | F12 F3 U13 U4:1 | F12 F3 H1 U13 U4:1
natural_tight,55157f0433cc,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F12 H1 U13:3 | F12 H1 J12 J345 U13:1 | F12 J12 U13 U4:1
natural_tight,560a71c4eb88,5,1.5219280948873621,0.6554587535412855,3,2,0.4,F12 F3 H1 U13:2 | F12 F3 U13 U4:2 | F12 H1 U13:1
natural_tight,57d543f72b94,5,0.9709505944546686,0.4181656600790516,2,3,0.6,F12 F3 U13 U4:3 | F12 U13 U4:2
natural_tight,5860caa8b811,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F12 H1 U13:2 | F12 H1 J12 J345 U13 U4:1 | F12 H1 J345 U13:1 | F12 U13 U4:1
natural_tight,5932b68b6a3b,5,0.7219280948873623,0.31091750708257115,2,4,0.8,F12 F3 U13 U4:4 | F12 U13 U4:1
natural_tight,5aefd3e8b445,5,0.9709505944546686,0.4181656600790516,2,3,0.6,S1:3 | S1 U13 U4:2
natural_tight,5ccdfc01ba3c,5,0.9709505944546686,0.4181656600790516,2,3,0.6,S1 U13 U4:3 | H1 S1 U13:2
natural_tight,5cdb0ba3c556,5,2.321928094887362,1.0,5,1,0.2,F12 H1 J12 J345 U13:1 | F12 H1 U13:1 | F12 H1 J12 J345 U13 U4:1 | F12 F3 H1 U13:1 | F12 F3 J12 J345 U13 U4:1
natural_tight,5d40cd729024,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F12 U13 U4:2 | F12 F3 U13 U4:1 | F12 H1 U13 U4:1 | F12 F3 H1 U13:1
natural_tight,5e17e32670ea,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F12 U13 U4:2 | F12 F3 U13 U4:1 | F12 H1 U13:1 | F12 F3 H1 U13 U4:1
natural_tight,5e3faa420f8a,5,1.5219280948873621,0.6554587535412855,3,2,0.4,S1 U13 U4:2 | S1 U13:2 | S1:1
natural_tight,5eb14f8b3cdc,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F12 U13 U4:3 | F12 J12 S1 U13:1 | F12 F3 U13 U4:1
natural_tight,5ebba28b6c1b,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F12 H1 U13:3 | F12 H1 U13 U4:1 | F12 F3 U13 U4:1
natural_tight,60160115004c,5,1.9219280948873623,0.8277293767706428,4,2,0.4,H1 S1 U13:2 | S1 U13 U4:1 | S1:1 | S1 U4:1
natural_tight,6025e1fa5134,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F12 H1 U13:2 | F12 H1 J12 J345 U13:1 | F12 F3 U13 U4:1 | F12 U13 U4:1
natural_tight,6103d326f1f4,5,1.3709505944546687,0.5904362833084089,3,3,0.6,S1:3 | H1 S1 U13:1 | S1 U13 U4:1
natural_tight,615c9cf6b7e2,5,0.9709505944546686,0.4181656600790516,2,3,0.6,H1 S1 U13:3 | S1:2
natural_tight,62126c371107,5,1.5219280948873621,0.6554587535412855,3,2,0.4,F12 H1 U13:2 | F12 U13 U4:2 | F12 J12 U13 U4:1
natural_tight,624266e9f779,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F12 F3 H1 U13 U4:2 | F12 H1 U13:1 | F12 F3 U13 U4:1 | F12 F3 H1 U13:1
natural_tight,628cb522c3cd,5,1.9219280948873623,0.8277293767706428,4,2,0.4,S1 U13 U4:2 | H1 S1 U13:1 | H1 J12 S1 U13:1 | S1 U13:1
natural_tight,62e2c124f989,5,0.7219280948873623,0.31091750708257115,2,4,0.8,F12 H1 U13:4 | F12 H1 J12 J345 U13:1
natural_tight,643832575481,5,1.5219280948873621,0.6554587535412855,3,2,0.4,F12 F3 H1 U13:2 | F12 H1 U13:2 | F12 H1 U13 U4:1
natural_tight,64cf0bbee592,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F12 U13 U4:2 | S1:1 | S1 U13 U4:1 | F12 H1 U13:1
natural_tight,65008302b1e5,5,0.9709505944546686,0.4181656600790516,2,3,0.6,F12 U13 U4:3 | F12 F3 H1 U13:2
natural_tight,660cc534fc78,5,1.3709505944546687,0.5904362833084089,3,3,0.6,H1 S1 U13:3 | S1:1 | H1 J12 U13 U4:1
natural_tight,66604d92cdf6,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F12 U13 U4:2 | F12 F3 H1 U13:1 | F12 F3 U13 U4:1 | F12 H1 J12 J345 U13:1
natural_tight,684536b07bc7,5,0.9709505944546686,0.4181656600790516,2,3,0.6,H1 S1 U13:3 | S1 U13 U4:2
natural_tight,688178e946ff,5,0.9709505944546686,0.4181656600790516,2,3,0.6,F12 U13 U4:3 | F12 F3 H1 U13:2
natural_tight,69262ac8f823,5,1.3709505944546687,0.5904362833084089,3,3,0.6,H1 S1 U13:3 | S1:1 | H1 S1 U13 U4:1
natural_tight,6980ae227761,5,2.321928094887362,1.0,5,1,0.2,F12 H1 U13 U4:1 | F12 F3 H1 U13:1 | F12 F3 H1 J12 J345 U13 U4:1 | F12 F3 J12 J345 U13 U4:1 | F12 J12 U13 U4:1
natural_tight,699afdbeba4d,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F12 U13 U4:3 | F12 H1 J12 U13:1 | F12 H1 U13:1
natural_tight,6a1f6758e7d9,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F12 H1 U13 U4:3 | F12 F3 J12 J345 U13 U4:1 | F12 H1 U13:1
natural_tight,6bdd73210307,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F12 F3 H1 U13:2 | F12 F3 J12 U13:1 | F12 U13 U4:1 | F12 H1 U13:1
natural_tight,6d850c9bb9a8,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F12 F3 U13 U4:2 | F12 H1 U13:1 | F12 U13 U4:1 | F12 F3 U13:1
natural_tight,6df425a01e7e,5,0.7219280948873623,0.31091750708257115,2,4,0.8,F12 H1 U13:4 | F12 H1 U13 U4:1
natural_tight,6df59e956a95,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F12 U13 U4:3 | F12 H1 J12 J345 U13:1 | F12 H1 U13:1
natural_tight,6e3fc24135dd,5,0.9709505944546686,0.4181656600790516,2,3,0.6,F12 F3 U13 U4:3 | F12 U13 U4:2
natural_tight,6e65a2b06b3e,5,1.5219280948873621,0.6554587535412855,3,2,0.4,F12 F3 U13 U4:2 | F12 U13 U4:2 | F12 F3 H1 U13:1
natural_tight,6ebaa814e4ad,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F12 H1 U13:2 | F12 U13 U4:1 | F12:1 | F12 H1 J12 J345 U13:1
natural_tight,70d66563e84a,5,1.5219280948873621,0.6554587535412855,3,2,0.4,F12 H1 U13 U4:2 | F12 U13 U4:2 | F12 F3 H1 U13:1
natural_tight,72eed7e29e02,5,0.7219280948873623,0.31091750708257115,2,4,0.8,F12 U13 U4:4 | F12 H1 U13:1
natural_tight,7415e35108cc,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F12 U13 U4:2 | F12 F3 U13 U4:1 | F12 S1 U13 U4:1 | F12 H1 U13:1
natural_tight,74fb44a7acc9,5,1.3709505944546687,0.5904362833084089,3,3,0.6,S1:3 | H1 J12 S1 U13:1 | S1 U13 U4:1
natural_tight,754832888538,5,1.5219280948873621,0.6554587535412855,3,2,0.4,F12 H1 U13:2 | F12 F3 U13 U4:2 | F12 U13 U4:1
natural_tight,760bf1553c4d,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F12 H1 U13:3 | F12 H1 U13 U4:1 | F12 F3 H1 U13:1
natural_tight,774568d1460a,5,0.7219280948873623,0.31091750708257115,2,4,0.8,S1 U13 U4:4 | S1:1
natural_tight,77e8cca793fb,5,1.9219280948873623,0.8277293767706428,4,2,0.4,S1 U13 U4:2 | S1:1 | J12 S1 U13 U4:1 | H1 S1 U13:1
natural_tight,7803d9a85054,5,0.9709505944546686,0.4181656600790516,2,3,0.6,S1 U13 U4:3 | H1 S1 U13:2
natural_tight,78230d2a0091,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F12 H1 U13:3 | F12 H1 U13 U4:1 | F12 F3 U13 U4:1
natural_tight,7a02d7111976,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F12 U13 U4:2 | F12 S1 U13 U4:1 | F12 H1 U13:1 | F12 H1 S1 U13 U4:1
natural_tight,7a7a77e77a46,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F12 U13 U4:3 | F12 U13:1 | F12 H1 U13:1
natural_tight,7b77237aee10,5,1.5219280948873621,0.6554587535412855,3,2,0.4,H1 S1 U13:2 | S1 U13 U4:2 | S1 U13:1
natural_tight,7c3d9a994e6f,5,1.3709505944546687,0.5904362833084089,3,3,0.6,S1:3 | S1 U13 U4:1 | H1 J12 S1 U13:1
natural_tight,7cebf4fe20ee,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F12 H1 U13 U4:2 | F12 F3 U13 U4:1 | F12 H1 J12 J345 U13:1 | F12 F3 H1 U13 U4:1
natural_tight,7df672f007f4,5,1.3709505944546687,0.5904362833084089,3,3,0.6,S1 U13 U4:3 | H1 J12 S1 U13 U4:1 | H1 S1 U13:1
natural_tight,7e30c8259061,5,1.3709505944546687,0.5904362833084089,3,3,0.6,S1:3 | H1 S1 U13:1 | S1 U13 U4:1
natural_tight,7e49e32d201b,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F12 U13 U4:2 | F12 H1 U13:1 | F12 J12 U13:1 | F12 H1 J12 U13:1
natural_tight,7e6b0d276a55,5,0.9709505944546686,0.4181656600790516,2,3,0.6,S1 U13 U4:3 | H1 S1 U13:2
natural_tight,7f427673957c,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F12 U13 U4:2 | F12 F3 J12 U13:1 | F12 H1 U13:1 | F12 F3 U13 U4:1
natural_tight,7f45c1d942fc,5,1.5219280948873621,0.6554587535412855,3,2,0.4,F12 H1 U13 U4:2 | F12 H1 U13:2 | F12 F3 H1 U13:1
natural_tight,805f4872bae8,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F12 U13 U4:3 | F12 F3 H1 U13:1 | F12 F3 U13 U4:1
natural_tight,8078cef39704,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F12 H1 U13:2 | F12 H1 U13 U4:1 | F12 F3 H1 J12 J345 U13:1 | F12 H1 S1 U13:1
natural_tight,80db6dd984d5,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F12 U13 U4:2 | F12 F3 H1 U13:1 | F12 J12 J345 U13 U4:1 | F12 F3 H1 J12 J345 U13:1
natural_tight,8132df5e7a12,5,2.321928094887362,1.0,5,1,0.2,F12 F3 H1 J12 J345 U13:1 | F12 U13 U4:1 | F12 H1 U13 U4:1 | F12 F3 U13 U4:1 | F12 H1 J12 J345 U13 U4:1
natural_tight,81607c6d9629,5,1.5219280948873621,0.6554587535412855,3,2,0.4,F12 H1 U13:2 | F12 U13 U4:2 | F12 U13:1
natural_tight,81a87f78403c,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F12 U13 U4:3 | H1 U13:1 | F12 F3 U13 U4:1
natural_tight,83b57a05ab3c,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F12 U13 U4:3 | F12 F3:1 | F12 H1 S1 U13 U4:1
natural_tight,849b8319a75f,5,0.9709505944546686,0.4181656600790516,2,3,0.6,S1:3 | S1 U13 U4:2
natural_tight,86090feb7a89,5,0.9709505944546686,0.4181656600790516,2,3,0.6,H1 S1 U13:3 | S1 U13 U4:2
natural_tight,87ecf58e6b0c,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F12 F3 H1 U13:2 | F12 F3 H1 U13 U4:1 | F12 F3 H1 J12 U13:1 | F12 H1 J12 U13:1
natural_tight,8a4969fb9f3f,5,1.5219280948873621,0.6554587535412855,3,2,0.4,F12 F3 H1 U13:2 | F12 H1 U13:2 | F12 U13 U4:1
natural_tight,8b87a89244e2,5,1.5219280948873621,0.6554587535412855,3,2,0.4,S1:2 | H1 S1 U13:2 | S1 U13 U4:1
natural_tight,8ba39229aeac,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F12 U13 U4:2 | F12 F3 H1 U13:1 | F12 H1 S1 U13:1 | F12 S1 U13 U4:1
natural_tight,8ca47f754a8b,5,1.5219280948873621,0.6554587535412855,3,2,0.4,F12 F3 H1 U13 U4:2 | F12 U13 U4:2 | F12 F3 H1 U13:1
natural_tight,8cfe1edbd00f,5,1.9219280948873623,0.8277293767706428,4,2,0.4,S1 U13:2 | H1 S1 U13:1 | S1 U13 U4:1 | J12 S1 U13:1
natural_tight,8e335947c0e1,5,1.5219280948873621,0.6554587535412855,3,2,0.4,F12 U13 U4:2 | F12 H1 U13 U4:2 | F12 F3 U13 U4:1
natural_tight,8e3c2e92cbc0,5,0.9709505944546686,0.4181656600790516,2,3,0.6,F12 U13 U4:3 | F12 F3 U13 U4:2
natural_tight,8e440b80a157,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F12 U13 U4:3 | F12 F3 H1 U13 U4:1 | F12 F3 H1 U13:1
natural_tight,9002b1ff928f,5,0.0,0.0,1,5,1.0,S1:5
natural_tight,90b23b744311,5,0.9709505944546686,0.4181656600790516,2,3,0.6,S1 U13 U4:3 | H1 S1 U13:2
natural_tight,9167dfcb1faa,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F12 H1 U13:2 | F12 U13 U4:1 | F12 F3 H1 U13:1 | F12 F3 S1 U13:1
natural_tight,91987904b44b,5,1.3709505944546687,0.5904362833084089,3,3,0.6,S1:3 | S1 U13:1 | H1 S1 U13:1
natural_tight,93630e0a3d67,5,0.7219280948873623,0.31091750708257115,2,4,0.8,F12 U13 U4:4 | F12 H1 U13:1
natural_tight,942b571c83ec,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F12 F3 H1 U13 U4:2 | F12 F3 H1 J12 J345 U13:1 | F12 H1 J12 J345 U13:1 | F12 H1 S1 U13:1
natural_tight,94bc5a480449,5,0.9709505944546686,0.4181656600790516,2,3,0.6,S1:3 | S1 U13:2
natural_tight,94bf93368c00,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F12 F3 U13 U4:3 | F12 F3 H1 U13:1 | F12 F3 U13:1
natural_tight,953cf8b9cd02,5,0.9709505944546686,0.4181656600790516,2,3,0.6,S1:3 | S1 U13 U4:2
natural_tight,9623f8400850,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F12 H1 U13:2 | F12 F3 H1 U13:1 | F12 F3 U13 U4:1 | F12 H1 U13 U4:1
natural_tight,96e911c67649,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F12 U13 U4:2 | F12 F3 U13 U4:1 | F12 F3 H1 U13:1 | F12 H1 U13:1
natural_tight,97abaa333a90,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F12 F3 U13 U4:3 | F12 U13 U4:1 | F12 F3 H1 U13:1
natural_tight,9906ba89a54d,5,0.0,0.0,1,5,1.0,S1 U13 U4:5
natural_tight,99d069fa1546,5,1.9219280948873623,0.8277293767706428,4,2,0.4,S1 U13 U4:2 | H1 S1 U13:1 | H1 S1 U13 U4:1 | S1:1
natural_tight,9a9eff6df503,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F12 U13 U4:3 | F12 F3 H1 U13:1 | F12 F3 U13 U4:1
natural_tight,9b00fd3c63f5,5,0.9709505944546686,0.4181656600790516,2,3,0.6,S1 U13 U4:3 | S1:2
natural_tight,9b8faec4d9b1,5,0.9709505944546686,0.4181656600790516,2,3,0.6,F12 U13 U4:3 | F12 H1 U13:2
natural_tight,9bbcadeaa0fa,5,2.321928094887362,1.0,5,1,0.2,F12 F3 U13 U4:1 | F12 H1 U13:1 | F12 H1 U13 U4:1 | F12 F3 H1 U13 U4:1 | F12 U13 U4:1
natural_tight,9bef5c2501ee,5,1.5219280948873621,0.6554587535412855,3,2,0.4,F12 F3 H1 U13:2 | F12 U13 U4:2 | F12 F3 U13 U4:1
natural_tight,9d41a00a9c93,5,1.3709505944546687,0.5904362833084089,3,3,0.6,S1 U13 U4:3 | H1 J12 S1 U13:1 | H1 S1 U13:1
natural_tight,9dfe141cf391,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F12 U13 U4:3 | F12 F3 H1 U13:1 | F12 F3 U13 U4:1
natural_tight,9fd1f741bc64,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F12 U13 U4:2 | F12 H1 U13:1 | F12 F3 U13 U4:1 | F12 F3 J12 U13:1
natural_tight,a03d48541430,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F12 F3 U13 U4:3 | F12 H1 U13:1 | F12 F3 H1 U13 U4:1
natural_tight,a0b20e4df225,5,1.3709505944546687,0.5904362833084089,3,3,0.6,S1:3 | H1 S1 U13:1 | S1 U13 U4:1
natural_tight,a0def0e8f780,5,1.9219280948873623,0.8277293767706428,4,2,0.4,H1 S1 U13:2 | S1 U13 U4:1 | S1:1 | S1 U2 U4:1
natural_tight,a21113615ced,5,0.9709505944546686,0.4181656600790516,2,3,0.6,F12 F3 H1 U13:3 | F12 F3 U13 U4:2
natural_tight,a2ee1ad7e572,5,2.321928094887362,1.0,5,1,0.2,F12 H1 J12 J345 U13:1 | F12 F3 H1 U13:1 | F12 U13 U4:1 | F12 H1 U13:1 | F12 F3 U13 U4:1
natural_tight,a32fbd13c2e3,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F12 U13 U4:3 | F12 H1 U13:1 | F12 U13:1
natural_tight,a41084c34754,5,1.5219280948873621,0.6554587535412855,3,2,0.4,F12 H1 U13:2 | F12 H1 J12 J345 U13:2 | F12 U13 U4:1
natural_tight,a4265bd21da8,5,0.9709505944546686,0.4181656600790516,2,3,0.6,S1:3 | S1 U13 U4:2
natural_tight,a44c5fe6a989,5,1.5219280948873621,0.6554587535412855,3,2,0.4,S1:2 | S1 U13 U4:2 | H1 S1 U13:1
natural_tight,a45c83f69ba7,5,1.5219280948873621,0.6554587535412855,3,2,0.4,S1 U13 U4:2 | S1:2 | H1 S1 U13:1
natural_tight,a5e0df042d50,5,0.7219280948873623,0.31091750708257115,2,4,0.8,F12 U13 U4:4 | F12 H1 U13:1
natural_tight,a69a5c9bdd1d,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F12 F3 U13 U4:2 | F12 U13 U4:1 | F12 J12 J345 U13 U4:1 | F12 H1 U13:1
natural_tight,a82568887b73,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F12 H1 U13:2 | F12 F3 H1 U13:1 | F12 F3 U13 U4:1 | F12 U13 U4:1
natural_tight,ad4a3ebaa5bc,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F12 H1 U13:3 | F12 U13 U4:1 | F12 H1 J12 J345 U13:1
natural_tight,ae184ed23fd2,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F12 H1 J12 J345 U13 U4:2 | F12 F3 H1 J12 J345 U13:1 | F12 U13 U4:1 | F12 F3 U13 U4:1
natural_tight,aebd35259e42,5,1.5219280948873621,0.6554587535412855,3,2,0.4,F12 H1 U13:2 | F12 U13 U4:2 | F12 F3 H1 U13:1
natural_tight,afe283c2f92e,5,2.321928094887362,1.0,5,1,0.2,F12 H1 U13:1 | F12 F3 H1 U13:1 | F12 F3 H1 U13 U4:1 | F12 U13 U4:1 | F12 F3 U13 U4:1
natural_tight,b0c69164f2c2,5,1.3709505944546687,0.5904362833084089,3,3,0.6,S1:3 | S1 U13 U4:1 | S1 U13:1
natural_tight,b2790c4ddf09,5,1.5219280948873621,0.6554587535412855,3,2,0.4,F12 F3 U13 U4:2 | F12 U13 U4:2 | F12 H1 U13:1
natural_tight,b38b2a0c0e03,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F12 U13 U4:3 | F12 H1 U13:1 | F12 F3 H1 U13 U4:1
natural_tight,b498f4cd8561,5,1.5219280948873621,0.6554587535412855,3,2,0.4,F12 U13 U4:2 | F12 H1 U13:2 | F12 F3 U13 U4:1
natural_tight,b4b46e41a207,5,1.5219280948873621,0.6554587535412855,3,2,0.4,F12 F3 H1 U13:2 | F12 H1 U13:2 | F12 U13 U4:1
natural_tight,b71b3713bf7e,5,1.5219280948873621,0.6554587535412855,3,2,0.4,H1 S1 U13:2 | S1:2 | S1 U13:1
natural_tight,b73f5ed4014d,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F12 F3 H1 U13:3 | F12 U13 U4:1 | F12 F3 U13 U4:1
natural_tight,b747c4e5f4ac,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F12 U13 U4:2 | F12 S1 U13 U4:1 | S1 U13 U4:1 | F12 F3 U13 U4:1
natural_tight,b7ab98dbfd54,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F12 U13 U4:3 | F12 H1 U13:1 | F12 F3 H1 U13:1
natural_tight,b8c47f333bb5,5,1.5219280948873621,0.6554587535412855,3,2,0.4,S1 U13 U4:2 | H1 S1 U13:2 | S1:1
natural_tight,ba1df2e0ede2,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F12 J12 U13 U4:2 | F12 H1 J12 J345 U13:1 | F12 H1 U13:1 | F12 F3 J12 U13 U4:1
natural_tight,ba73af4e78a2,5,0.0,0.0,1,5,1.0,F12 U13 U4:5
natural_tight,baca3b71517c,5,1.5219280948873621,0.6554587535412855,3,2,0.4,F12 F3 H1 U13:2 | F12 H1 U13 U4:2 | F12 F3 H1 J12 J345 U13:1
natural_tight,bb4148602b38,5,1.5219280948873621,0.6554587535412855,3,2,0.4,F12 U13 U4:2 | F12 H1 U13:2 | F12 F3 U13 U4:1
natural_tight,bbea276f3086,5,2.321928094887362,1.0,5,1,0.2,F12 U13 U4:1 | F12 H1 U13 U4:1 | F12 H1 U13:1 | F12 H1 J12 J345 U13:1 | F12 H1 J12 J345 U13 U4:1
natural_tight,bbf0a1f63b46,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F12 U13 U4:3 | F12 H1 J12 J345 U13 U4:1 | F12 H1 S1 U13:1
natural_tight,be79c347aa60,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F12 F3 H1 U13:3 | F12 F3 H1 U13 U4:1 | F12 U13 U4:1
natural_tight,bee5861ae116,5,1.5219280948873621,0.6554587535412855,3,2,0.4,F12 H1 U13:2 | F12 U13 U4:2 | F12 U13:1
natural_tight,bf53db1c5f96,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F12 H1 U13 U4:2 | F12 F3 U13 U4:1 | F12 F3 H1 U13:1 | F12 H1 U13:1
natural_tight,bfc9fd64bb7b,5,0.9709505944546686,0.4181656600790516,2,3,0.6,F12 U13 U4:3 | F12 F3 H1 U13:2
natural_tight,c080e2571f6a,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F12 H1 U13:2 | F12 U13 U4:1 | F12 F3 H1 U13:1 | F12 F3 J12 J345 U13:1
natural_tight,c1ee1d19767b,5,2.321928094887362,1.0,5,1,0.2,F12 H1 U13:1 | F12 H1 U13 U4:1 | F12 F3 J12 U13:1 | F12 H1 J12 J345 U13:1 | F12 H1 J12 U13:1
natural_tight,c37b7a2d4ebd,5,1.3709505944546687,0.5904362833084089,3,3,0.6,S1 U13 U4:3 | H1 J12 S1 U13:1 | H1 S1 U13:1
natural_tight,c3a619319924,5,0.9709505944546686,0.4181656600790516,2,3,0.6,S1 U13 U4:3 | H1 S1 U13:2
natural_tight,c6fa35b52649,5,2.321928094887362,1.0,5,1,0.2,S1 U13 U4:1 | S1 U2:1 | H1 S1 U13:1 | S1:1 | S1 U13:1
natural_tight,c7436f1e497c,5,2.321928094887362,1.0,5,1,0.2,F12 F3 H1 U13 U4:1 | F12 U13 U4:1 | F12 H1 U13 U4:1 | F12 H1 U13:1 | F12 F3 H1 U13:1
natural_tight,c7550543387f,5,1.5219280948873621,0.6554587535412855,3,2,0.4,F12 H1 U13:2 | F12 U13 U4:2 | F12 H1 U13 U4:1
natural_tight,c8b99a321068,5,0.7219280948873623,0.31091750708257115,2,4,0.8,S1:4 | S1 U13 U4:1
